legacy_row_id,legacy_profession,legacy_secondary_profession,legacy_tier,legacy_rarity,legacy_name,legacy_category,legacy_craft_type,legacy_description,legacy_use,legacy_output_qty,legacy_base_price_gp,legacy_vendor_price_gp,legacy_sale_price_gp,legacy_component_1,legacy_component_1_qty,legacy_component_1_source,legacy_component_2,legacy_component_2_qty,legacy_component_2_source,legacy_component_3,legacy_component_3_qty,legacy_component_3_source,legacy_components_json
426,Enchanting,,4,Rare,Ioun stone (sustenance),Wondrous Item,enchant_misc,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Astral Prism (T4),1,Arcane Extraction,Frostsalt Crystal (T4),1,Mining,Bitterthorn Berry (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Frostsalt Crystal (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
427,Enchanting,,4,Rare,Libram of Souls and Flesh,Wondrous Item,enchant_misc,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Astral Prism (T4),1,Arcane Extraction,Emberstone Chunk (T4),1,Mining,Rootcap Mushroom (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Rootcap Mushroom (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
428,Enchanting,,4,Rare,Lyre of Building,Wondrous Item,enchant_misc,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Astral Prism (T4),1,Arcane Extraction,Deepvein Ore (T4),1,Mining,Sunpetal Bloom (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Deepvein Ore (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
429,Enchanting,,4,Rare,Necklace of fireballs,Wondrous Item,jewelry_amulet,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Spell Soot (T4),1,Arcane Extraction,Primal Shard (T4),1,Mining,Silvermint Sprig (T4),1,Herbalism,"[{""name"":""Spell Soot (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
430,Enchanting,,4,Very Rare,Nine Lives Stealer,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,7500,7500,3750,Astral Prism (T4),1,Arcane Extraction,Starcut Gem (T4),1,Mining,Silvermint Sprig (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Starcut Gem (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
431,Enchanting,,4,Very Rare,Nolzur's Marvelous Pigments,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,7500,7500,3750,Astral Prism (T4),1,Arcane Extraction,Frostsalt Crystal (T4),1,Mining,Duskleaf Frond (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Frostsalt Crystal (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Duskleaf Frond (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
432,Enchanting,,4,Rare,Oil of etherealness,Wondrous Item,enchant_misc,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Astral Prism (T4),1,Arcane Extraction,Mythic Alloy (T4),1,Mining,Bitterthorn Berry (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Mythic Alloy (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
433,Enchanting,,4,Very Rare,Oil of sharpness,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,7500,7500,3750,Astral Prism (T4),1,Arcane Extraction,Frostsalt Crystal (T4),1,Mining,Silvermint Sprig (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Frostsalt Crystal (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
434,Enchanting,,4,Rare,Protective Verses,Wondrous Item,enchant_misc,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Astral Prism (T4),1,Arcane Extraction,Mythic Alloy (T4),1,Mining,Moonshade Orchid (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Mythic Alloy (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Moonshade Orchid (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
435,Enchanting,,4,Rare,Ring of X-ray vision,Wondrous Item,jewelry_ring,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Aether Sand (T4),1,Arcane Extraction,Forge Flux (T4),1,Mining,Bitterthorn Berry (T4),1,Herbalism,"[{""name"":""Aether Sand (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
436,Enchanting,,4,Rare,Ring of feather falling,Wondrous Item,jewelry_ring,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Rift Glass (T4),1,Arcane Extraction,Forge Flux (T4),1,Mining,Bitterthorn Berry (T4),1,Herbalism,"[{""name"":""Rift Glass (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
437,Enchanting,,4,Rare,Ring of protection,Wondrous Item,jewelry_ring,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Void Essence (T4),1,Arcane Extraction,Forge Flux (T4),1,Mining,Silvermint Sprig (T4),1,Herbalism,"[{""name"":""Void Essence (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
438,Enchanting,,4,Very Rare,Ring of regeneration,Wondrous Item,jewelry_ring,Crafted item (Very Rare).,Crafting output for Enchanting.,1,7500,7500,3750,Void Essence (T4),1,Arcane Extraction,Forge Flux (T4),1,Mining,Moonshade Orchid (T4),1,Herbalism,"[{""name"":""Void Essence (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Moonshade Orchid (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
439,Enchanting,,4,Rare,Ring of resistance,Wondrous Item,jewelry_ring,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Void Essence (T4),1,Arcane Extraction,Forge Flux (T4),1,Mining,Phoenixheart Seed (T4),1,Herbalism,"[{""name"":""Void Essence (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Phoenixheart Seed (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
440,Enchanting,,4,Very Rare,Ring of shooting stars,Wondrous Item,jewelry_ring,Crafted item (Very Rare).,Crafting output for Enchanting.,1,7500,7500,3750,Void Essence (T4),1,Arcane Extraction,Forge Flux (T4),1,Mining,Sunpetal Bloom (T4),1,Herbalism,"[{""name"":""Void Essence (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
441,Enchanting,,4,Rare,Ring of spell storing,Wondrous Item,jewelry_ring,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Void Essence (T4),1,Arcane Extraction,Forge Flux (T4),1,Mining,Duskleaf Frond (T4),1,Herbalism,"[{""name"":""Void Essence (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Duskleaf Frond (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
442,Enchanting,,4,Very Rare,Robe of scintillating colors,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,7500,7500,3750,Astral Prism (T4),1,Arcane Extraction,Forge Flux (T4),1,Mining,Sunpetal Bloom (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
443,Enchanting,,4,Very Rare,Scimitar of Speed,Wondrous Item,enchant_weapon,Crafted item (Very Rare).,Crafting output for Enchanting.,1,7500,7500,3750,Void Essence (T4),1,Arcane Extraction,Forge Flux (T4),1,Mining,Bitterthorn Berry (T4),1,Herbalism,"[{""name"":""Void Essence (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
444,Enchanting,,4,Rare,Shadowfell Shard,Wondrous Item,enchant_misc,Crafted item (Rare).,Crafting output for Enchanting.,1,3750,3750,1875,Astral Prism (T4),1,Arcane Extraction,Mythic Alloy (T4),1,Mining,Sunpetal Bloom (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Mythic Alloy (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Sunpetal Bloom (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
445,Enchanting,,4,Very Rare,Spirit Board,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,7500,7500,3750,Astral Prism (T4),1,Arcane Extraction,Frostsalt Crystal (T4),1,Mining,Moonshade Orchid (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Frostsalt Crystal (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Moonshade Orchid (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
446,Enchanting,,4,Very Rare,Thunderous Greatclub,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,7500,7500,3750,Astral Prism (T4),1,Arcane Extraction,Emberstone Chunk (T4),1,Mining,Duskleaf Frond (T4),1,Herbalism,"[{""name"":""Astral Prism (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Emberstone Chunk (T4)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Duskleaf Frond (T4)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
447,Enchanting,,5,Very Rare,Ring of Shooting Stars,Ring,jewelry_ring,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Aether Sand (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Silvermint Sprig (T5),1,Herbalism,"[{""name"":""Aether Sand (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
448,Enchanting,,5,Very Rare,Rod of Absorption,Rod,focus_wand,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Luminous Pearl (T5),1,Arcane Extraction,Forge Flux (T5),1,Mining,Bitterthorn Berry (T5),1,Herbalism,"[{""name"":""Luminous Pearl (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
449,Enchanting,,5,Very Rare,Rod of Security,Rod,focus_wand,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Void Essence (T5),1,Arcane Extraction,Forge Flux (T5),1,Mining,Bitterthorn Berry (T5),1,Herbalism,"[{""name"":""Void Essence (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
450,Enchanting,,5,Very Rare,Rod of the Pact Keeper (+3),Rod,focus_wand,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Rift Glass (T5),1,Arcane Extraction,Forge Flux (T5),1,Mining,Bitterthorn Berry (T5),1,Herbalism,"[{""name"":""Rift Glass (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
451,Enchanting,,5,Very Rare,"Rod of the pact keeper, +3",Rod,focus_wand,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Astral Prism (T5),1,Arcane Extraction,Forge Flux (T5),1,Mining,Bitterthorn Berry (T5),1,Herbalism,"[{""name"":""Astral Prism (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
452,Enchanting,,5,Very Rare,Wand of the War Mage (+3),Wand,focus_wand,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Spell Soot (T5),1,Arcane Extraction,Forge Flux (T5),1,Mining,Bitterthorn Berry (T5),1,Herbalism,"[{""name"":""Spell Soot (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
453,Enchanting,,5,Very Rare,"Wand of the war mage, +3",Wand,focus_wand,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Aether Sand (T5),1,Arcane Extraction,Forge Flux (T5),1,Mining,Bitterthorn Berry (T5),1,Herbalism,"[{""name"":""Aether Sand (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Forge Flux (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Bitterthorn Berry (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
454,Enchanting,,5,Very Rare,Bag of devouring,Wondrous Item,jewelry_ring,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Void Essence (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Silvermint Sprig (T5),1,Herbalism,"[{""name"":""Void Essence (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
455,Enchanting,,5,Very Rare,Candle of Invocation,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Void Essence (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Silvermint Sprig (T5),1,Herbalism,"[{""name"":""Void Essence (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
456,Enchanting,,5,Very Rare,Carpet of Flying,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Luminous Pearl (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Silvermint Sprig (T5),1,Herbalism,"[{""name"":""Luminous Pearl (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
457,Enchanting,,5,Very Rare,Cauldron of Rebirth,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Astral Prism (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Silvermint Sprig (T5),1,Herbalism,"[{""name"":""Astral Prism (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
458,Enchanting,,5,Very Rare,Crystal Ball,Wondrous Item,focus_gem,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Luminous Pearl (T5),1,Arcane Extraction,Deepvein Ore (T5),1,Mining,Phoenixheart Seed (T5),1,Herbalism,"[{""name"":""Luminous Pearl (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Deepvein Ore (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Phoenixheart Seed (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
459,Enchanting,,5,Very Rare,Crystal ball (very rare),Wondrous Item,focus_gem,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Void Essence (T5),1,Arcane Extraction,Deepvein Ore (T5),1,Mining,Phoenixheart Seed (T5),1,Herbalism,"[{""name"":""Void Essence (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Deepvein Ore (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Phoenixheart Seed (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
460,Enchanting,,5,Very Rare,Figurine of Wondrous Power (Obsidian Steed),Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Aether Sand (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Silvermint Sprig (T5),1,Herbalism,"[{""name"":""Aether Sand (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
461,Enchanting,,5,Very Rare,Horn of Valhalla (bronze),Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Mana Thread (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Silvermint Sprig (T5),1,Herbalism,"[{""name"":""Mana Thread (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
462,Enchanting,,5,Very Rare,Horseshoes of a Zephyr,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Rift Glass (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Silvermint Sprig (T5),1,Herbalism,"[{""name"":""Rift Glass (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
463,Enchanting,,5,Very Rare,Ioun Stone,Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Spell Soot (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Silvermint Sprig (T5),1,Herbalism,"[{""name"":""Spell Soot (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Silvermint Sprig (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
464,Enchanting,,5,Very Rare,Ioun stone (absorption),Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Astral Prism (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Moonshade Orchid (T5),1,Herbalism,"[{""name"":""Astral Prism (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Moonshade Orchid (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
465,Enchanting,,5,Very Rare,Ioun stone (agility),Wondrous Item,enchant_misc,Crafted item (Very Rare).,Crafting output for Enchanting.,1,15000,15000,7500,Astral Prism (T5),1,Arcane Extraction,Primal Shard (T5),1,Mining,Phoenixheart Seed (T5),1,Herbalism,"[{""name"":""Astral Prism (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Primal Shard (T5)"",""qty"":1,""gathering_profession"":""Mining""},{""name"":""Phoenixheart Seed (T5)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
